,filename,width,height,class,xmin,ymin,xmax,ymax
1399,30_104001002394E000_tile_68.png,512,512,plane,370,138,414,156
1400,30_104001002394E000_tile_68.png,512,512,plane,422,132,466,153
1401,18_10400100211BDD00_tile_2970.png,512,512,plane,0,0,112,59
1402,118_104001000A341F00_tile_540.png,512,512,plane,0,164,23,199
1403,118_104001000A341F00_tile_540.png,512,512,plane,33,164,87,202
1404,118_104001000A341F00_tile_540.png,512,512,plane,89,164,137,193
1405,75_104001003D370500_tile_171.png,512,512,plane,446,444,499,480
1406,45_10400100202A2200_tile_136.png,512,512,plane,349,0,375,15
1407,45_10400100202A2200_tile_136.png,512,512,plane,372,22,397,47
1408,45_10400100202A2200_tile_136.png,512,512,plane,394,55,420,79
1409,59_1040010047789700_tile_827.png,512,512,plane,444,375,512,455
1410,55_1040010048841900_tile_661.png,512,512,plane,127,464,206,512
1411,55_1040010048841900_tile_661.png,512,512,plane,213,454,294,512
1412,56_104001001A6C9D00_tile_141.png,512,512,plane,166,432,194,458
1413,56_104001001A6C9D00_tile_141.png,512,512,plane,238,336,267,360
1414,56_104001001A6C9D00_tile_141.png,512,512,plane,310,456,335,478
1415,56_104001001A6C9D00_tile_141.png,512,512,plane,361,160,401,178
1416,45_104001000E6AB500_tile_24.png,512,512,plane,274,438,306,468
1417,86_1040010044D30600_tile_153.png,512,512,plane,276,110,347,160
1418,86_1040010044D30600_tile_153.png,512,512,plane,419,142,443,164
1419,86_1040010044D30600_tile_153.png,512,512,plane,420,67,472,116
1420,86_1040010044D30600_tile_153.png,512,512,plane,425,0,468,19
1421,86_1040010044D30600_tile_153.png,512,512,plane,416,33,481,69
1422,86_1040010044D30600_tile_153.png,512,512,plane,435,101,489,149
1423,54_10400100061AF700_tile_242.png,512,512,plane,262,381,431,512
1424,109_10400100168E2A00_tile_61.png,512,512,plane,126,0,159,10
1425,106_1040010044D30600_tile_44.png,512,512,plane,294,65,332,98
1426,106_1040010044D30600_tile_44.png,512,512,plane,331,102,370,138
1427,106_1040010044D30600_tile_44.png,512,512,plane,404,88,430,113
1428,42_10400100055EA300_tile_1088.png,512,512,plane,135,216,233,277
1429,42_10400100055EA300_tile_1088.png,512,512,plane,164,121,275,178
1430,18_10400100211BDD00_tile_3856.png,512,512,plane,342,115,512,217
1431,54_1040010024086400_tile_303.png,512,512,plane,0,66,96,150
1432,54_1040010024086400_tile_303.png,512,512,plane,0,177,123,270
1433,54_1040010024086400_tile_303.png,512,512,plane,381,9,441,63
1434,54_1040010024086400_tile_303.png,512,512,plane,381,81,442,131
1435,57_104001001CBF9900_tile_355.png,512,512,plane,38,83,72,128
1436,57_104001001CBF9900_tile_355.png,512,512,plane,244,204,272,240
1437,18_1040050010DC4900_tile_2137.png,512,512,plane,0,76,111,181
1438,54_10400100061AF700_tile_523.png,512,512,plane,252,85,374,214
1439,86_10400100290F5300_tile_323.png,512,512,plane,0,178,25,251
1440,86_10400100290F5300_tile_323.png,512,512,plane,0,3,67,77
1441,86_10400100290F5300_tile_323.png,512,512,plane,44,45,100,94
1442,86_10400100290F5300_tile_323.png,512,512,plane,90,176,129,208
1443,86_10400100290F5300_tile_323.png,512,512,plane,76,0,155,52
1444,86_10400100290F5300_tile_323.png,512,512,plane,150,37,205,87
1445,86_10400100290F5300_tile_323.png,512,512,plane,185,52,234,95
1446,86_10400100290F5300_tile_323.png,512,512,plane,217,81,247,105
1447,86_10400100290F5300_tile_323.png,512,512,plane,205,197,265,248
1448,86_10400100290F5300_tile_323.png,512,512,plane,232,38,285,81
1449,86_10400100290F5300_tile_323.png,512,512,plane,471,56,512,90
1450,86_10400100290F5300_tile_323.png,512,512,plane,483,245,512,285
1451,125_10400100088C2C00_tile_115.png,512,512,plane,281,261,334,298
1452,125_10400100088C2C00_tile_115.png,512,512,plane,411,493,446,511
1453,54_10400100460EF400_tile_551.png,512,512,plane,153,435,273,512
1454,123_10400100458F0500_tile_92.png,512,512,plane,322,416,354,438
1455,123_10400100458F0500_tile_92.png,512,512,plane,323,445,361,467
1456,123_10400100458F0500_tile_92.png,512,512,plane,365,433,399,455
1457,123_10400100458F0500_tile_92.png,512,512,plane,436,379,482,408
1458,123_10400100458F0500_tile_92.png,512,512,plane,444,250,484,283
1459,91_1040010039040600_tile_169.png,512,512,plane,424,237,465,259
1460,91_1040010039040600_tile_169.png,512,512,plane,441,165,478,193
1461,98_104001000B9F7B00_tile_167.png,512,512,plane,54,166,94,194
1462,98_104001000B9F7B00_tile_167.png,512,512,plane,103,188,137,213
1463,98_104001000B9F7B00_tile_167.png,512,512,plane,101,277,142,308
1464,98_104001000B9F7B00_tile_167.png,512,512,plane,173,89,224,136
1465,98_104001000B9F7B00_tile_167.png,512,512,plane,266,328,294,353
1466,98_104001000B9F7B00_tile_167.png,512,512,plane,327,208,356,241
1467,98_104001000B9F7B00_tile_167.png,512,512,plane,369,134,394,159
1468,98_104001000B9F7B00_tile_167.png,512,512,plane,388,90,418,127
1469,96_10400100096C2500_tile_1107.png,512,512,plane,53,17,93,33
1470,96_10400100096C2500_tile_1107.png,512,512,plane,68,34,118,55
1471,18_1040050010DC4900_tile_1851.png,512,512,plane,0,37,89,111
1472,18_1040050010DC4900_tile_1851.png,512,512,plane,10,137,169,210
1473,18_1040050010DC4900_tile_1851.png,512,512,plane,72,239,232,312
1474,39_104001001D4E6100_tile_377.png,512,512,plane,243,0,354,75
1475,18_10400100211BDD00_tile_2405.png,512,512,plane,0,22,60,109
1476,130_104001002E47CD00_tile_1197.png,512,512,plane,371,105,410,134
1477,84_1040010049B46C00_tile_62.png,512,512,plane,375,266,431,318
1478,84_1040010049B46C00_tile_62.png,512,512,plane,455,262,511,317
1479,10_1040010039679A00_tile_143.png,512,512,plane,0,403,31,455
1480,51_10400100061AF700_tile_284.png,512,512,plane,0,117,23,148
1481,51_10400100061AF700_tile_284.png,512,512,plane,0,237,25,270
1482,51_10400100061AF700_tile_284.png,512,512,plane,0,176,27,209
1483,51_10400100061AF700_tile_284.png,512,512,plane,0,84,27,117
1484,51_10400100061AF700_tile_284.png,512,512,plane,0,146,27,178
1485,51_10400100061AF700_tile_284.png,512,512,plane,88,88,113,119
1486,51_10400100061AF700_tile_284.png,512,512,plane,79,411,133,460
1487,51_10400100061AF700_tile_284.png,512,512,plane,88,347,138,392
1488,51_10400100061AF700_tile_284.png,512,512,plane,89,292,137,338
1489,51_10400100061AF700_tile_284.png,512,512,plane,104,233,138,264
1490,75_104001003D370500_tile_62.png,512,512,plane,332,212,360,232
1491,114_1040010049AD0900_tile_204.png,512,512,plane,0,42,73,112
1492,113_10400100290F5300_tile_95.png,512,512,plane,177,68,200,92
1493,113_10400100290F5300_tile_95.png,512,512,plane,179,114,201,143
1494,113_10400100290F5300_tile_95.png,512,512,plane,179,161,203,191
1495,113_10400100290F5300_tile_95.png,512,512,plane,183,0,204,21
1496,113_10400100290F5300_tile_95.png,512,512,plane,183,137,207,167
1497,113_10400100290F5300_tile_95.png,512,512,plane,186,90,209,116
1498,118_104001003C1B4D00_tile_876.png,512,512,plane,466,424,512,472
1499,118_104001003C1B4D00_tile_876.png,512,512,plane,487,344,512,384
1500,39_104001001D4E6100_tile_872.png,512,512,plane,0,351,16,387
1501,39_104001001D4E6100_tile_872.png,512,512,plane,0,297,45,346
1502,39_104001001D4E6100_tile_872.png,512,512,plane,21,247,63,289
1503,39_104001001D4E6100_tile_872.png,512,512,plane,39,193,92,237
1504,39_104001001D4E6100_tile_872.png,512,512,plane,67,139,116,185
1505,39_104001001D4E6100_tile_872.png,512,512,plane,95,83,142,127
1506,39_104001001D4E6100_tile_872.png,512,512,plane,129,390,209,443
1507,39_104001001D4E6100_tile_872.png,512,512,plane,198,311,270,372
1508,39_104001001D4E6100_tile_872.png,512,512,plane,211,379,281,438
1509,39_104001001D4E6100_tile_872.png,512,512,plane,277,240,358,292
1510,84_10400100290F5300_tile_204.png,512,512,plane,89,124,198,213
1511,96_10400100096C2500_tile_1156.png,512,512,plane,372,139,410,163
1512,96_10400100096C2500_tile_1156.png,512,512,plane,404,109,454,134
1513,96_10400100096C2500_tile_1156.png,512,512,plane,455,196,502,218
1514,96_10400100096C2500_tile_1156.png,512,512,plane,474,73,512,96
1515,96_10400100096C2500_tile_1156.png,512,512,plane,477,494,512,512
1516,4_1040010019345B00_tile_830.png,512,512,plane,0,470,95,512
1517,4_1040010019345B00_tile_830.png,512,512,plane,249,183,382,282
1518,97_104001003D4C1D00_tile_64.png,512,512,plane,342,328,428,400
1519,106_10400100290F5300_tile_59.png,512,512,plane,64,135,102,175
1520,106_10400100290F5300_tile_59.png,512,512,plane,106,94,155,141
1521,106_10400100290F5300_tile_59.png,512,512,plane,156,67,190,100
1522,106_10400100290F5300_tile_59.png,512,512,plane,184,30,228,71
1523,106_10400100290F5300_tile_59.png,512,512,plane,229,2,258,30
1524,106_10400100290F5300_tile_59.png,512,512,plane,451,313,471,331
1525,106_10400100290F5300_tile_59.png,512,512,plane,499,231,512,251
1526,23_104001002E8B7900_tile_1284.png,512,512,plane,366,293,512,486
1527,23_104001002E8B7900_tile_1284.png,512,512,plane,395,108,512,243
1528,56_104001001A6C9D00_tile_131.png,512,512,plane,44,0,75,19
1529,18_1040050010DC4900_tile_2764.png,512,512,plane,232,435,401,512
1530,60_1040010046430200_tile_281.png,512,512,plane,27,164,219,302
1531,23_104001001E51BE00_tile_2546.png,512,512,plane,432,69,512,145
1532,54_1040010024086400_tile_662.png,512,512,plane,271,177,409,322
1533,54_1040010024086400_tile_662.png,512,512,plane,307,46,436,187
1534,96_104001000896F900_tile_707.png,512,512,plane,50,196,125,232
1535,96_104001000896F900_tile_707.png,512,512,plane,364,249,442,287
1536,125_10400100088C2C00_tile_194.png,512,512,plane,408,121,441,143
1537,125_10400100088C2C00_tile_194.png,512,512,plane,451,122,487,143
1538,125_10400100088C2C00_tile_194.png,512,512,plane,494,215,512,247
1539,125_10400100088C2C00_tile_194.png,512,512,plane,497,125,512,145
1540,52_1040010039815D00_tile_552.png,512,512,plane,149,491,199,512
1541,23_104001002E8B7900_tile_1841.png,512,512,plane,136,387,273,501
1542,23_104001002E8B7900_tile_1841.png,512,512,plane,314,475,400,512
1543,130_104001002E47CD00_tile_1065.png,512,512,plane,5,84,121,172
1544,60_1040010046430200_tile_134.png,512,512,plane,293,395,331,417
1545,86_1040010044D30600_tile_59.png,512,512,plane,108,131,189,209
1546,86_10400100457A8A00_tile_54.png,512,512,plane,141,484,204,511
1547,86_10400100457A8A00_tile_54.png,512,512,plane,251,421,275,455
1548,65_10400100415CB400_tile_77.png,512,512,plane,51,59,81,84
1549,65_10400100415CB400_tile_77.png,512,512,plane,78,24,108,52
1550,65_10400100415CB400_tile_77.png,512,512,plane,104,0,134,23
1551,65_10400100415CB400_tile_77.png,512,512,plane,143,0,169,19
1552,65_10400100415CB400_tile_77.png,512,512,plane,150,108,181,133
1553,65_10400100415CB400_tile_77.png,512,512,plane,178,76,203,100
1554,65_10400100415CB400_tile_77.png,512,512,plane,203,45,229,69
1555,65_10400100415CB400_tile_77.png,512,512,plane,229,11,258,38
1556,65_10400100415CB400_tile_77.png,512,512,plane,237,41,262,67
1557,65_10400100415CB400_tile_77.png,512,512,plane,243,155,274,180
1558,65_10400100415CB400_tile_77.png,512,512,plane,268,121,298,148
1559,65_10400100415CB400_tile_77.png,512,512,plane,299,92,324,115
1560,65_10400100415CB400_tile_77.png,512,512,plane,340,199,373,227
1561,65_10400100415CB400_tile_77.png,512,512,plane,367,171,394,196
1562,65_10400100415CB400_tile_77.png,512,512,plane,393,137,424,163
1563,84_1040010049B46C00_tile_131.png,512,512,plane,12,104,68,155
1564,84_1040010049B46C00_tile_131.png,512,512,plane,239,206,296,260
1565,54_1040010042D13B00_tile_634.png,512,512,plane,14,448,102,512
1566,54_1040010042D13B00_tile_634.png,512,512,plane,310,215,410,329
1567,54_1040010042D13B00_tile_634.png,512,512,plane,464,240,512,337
1568,9_1040010008607D00_tile_149.png,512,512,plane,61,189,94,219
1569,9_1040010008607D00_tile_149.png,512,512,plane,192,216,220,243
1570,9_1040010008607D00_tile_149.png,512,512,plane,312,236,338,262
1571,9_1040010008607D00_tile_149.png,512,512,plane,419,190,450,220
1572,9_1040010008607D00_tile_149.png,512,512,plane,491,268,512,294
1573,118_104001000A341F00_tile_591.png,512,512,plane,310,308,362,345
1574,54_10400100460EF400_tile_650.png,512,512,plane,187,101,324,244
1575,54_10400100460EF400_tile_650.png,512,512,plane,347,70,486,212
1576,9_104001001915BB00_tile_71.png,512,512,plane,363,454,408,478
1577,9_104001001915BB00_tile_71.png,512,512,plane,363,146,411,171
1578,9_104001001915BB00_tile_71.png,512,512,plane,429,146,477,168
1579,9_104001001915BB00_tile_71.png,512,512,plane,432,421,484,443
1580,9_104001001915BB00_tile_71.png,512,512,plane,434,273,486,295
1581,9_104001001915BB00_tile_71.png,512,512,plane,460,451,504,474
1582,106_10400100457A8A00_tile_132.png,512,512,plane,70,231,138,286
1583,4_10400100101BE000_tile_791.png,512,512,plane,35,65,117,130
1584,4_10400100101BE000_tile_791.png,512,512,plane,316,268,399,325
1585,51_10400100061AF700_tile_187.png,512,512,plane,74,134,106,162
1586,51_10400100061AF700_tile_187.png,512,512,plane,95,106,118,126
1587,51_10400100061AF700_tile_187.png,512,512,plane,119,154,148,178
1588,51_10400100061AF700_tile_187.png,512,512,plane,123,120,149,144
1589,51_10400100061AF700_tile_187.png,512,512,plane,143,0,182,36
1590,51_10400100061AF700_tile_187.png,512,512,plane,151,173,182,196
1591,51_10400100061AF700_tile_187.png,512,512,plane,157,140,186,161
1592,51_10400100061AF700_tile_187.png,512,512,plane,163,40,187,63
1593,51_10400100061AF700_tile_187.png,512,512,plane,186,14,206,40
1594,51_10400100061AF700_tile_187.png,512,512,plane,185,192,218,217
1595,51_10400100061AF700_tile_187.png,512,512,plane,192,163,222,187
1596,51_10400100061AF700_tile_187.png,512,512,plane,221,214,248,237
1597,51_10400100061AF700_tile_187.png,512,512,plane,259,232,287,253
1598,51_10400100061AF700_tile_187.png,512,512,plane,260,204,288,227
1599,51_10400100061AF700_tile_187.png,512,512,plane,293,249,325,276
1600,51_10400100061AF700_tile_187.png,512,512,plane,297,223,326,245
1601,51_10400100061AF700_tile_187.png,512,512,plane,300,41,342,80
1602,51_10400100061AF700_tile_187.png,512,512,plane,310,126,343,155
1603,51_10400100061AF700_tile_187.png,512,512,plane,318,92,362,118
1604,51_10400100061AF700_tile_187.png,512,512,plane,335,141,370,179
1605,51_10400100061AF700_tile_187.png,512,512,plane,332,215,406,282
1606,51_10400100061AF700_tile_187.png,512,512,plane,374,59,408,94
1607,51_10400100061AF700_tile_187.png,512,512,plane,437,286,469,311
1608,23_104001001E51BE00_tile_1525.png,512,512,plane,0,434,89,512
1609,23_104001001E51BE00_tile_1965.png,512,512,plane,0,386,53,471
1610,23_104001001E51BE00_tile_1965.png,512,512,plane,3,257,114,342
1611,3_104001000953A900_tile_74.png,512,512,plane,187,0,250,41
1612,94_104001003DA55300_tile_42.png,512,512,plane,419,490,449,511
1613,97_104001003D4C1D00_tile_333.png,512,512,plane,300,376,329,401
1614,97_104001003D4C1D00_tile_333.png,512,512,plane,498,305,512,330
1615,125_10400100363EC000_tile_89.png,512,512,plane,41,0,72,29
1616,125_10400100363EC000_tile_89.png,512,512,plane,37,119,77,142
1617,125_10400100363EC000_tile_89.png,512,512,plane,84,434,110,461
1618,125_10400100363EC000_tile_89.png,512,512,plane,83,338,111,367
1619,125_10400100363EC000_tile_89.png,512,512,plane,102,451,130,480
1620,125_10400100363EC000_tile_89.png,512,512,plane,103,353,129,383
1621,125_10400100363EC000_tile_89.png,512,512,plane,105,291,128,316
1622,125_10400100363EC000_tile_89.png,512,512,plane,103,387,130,413
1623,125_10400100363EC000_tile_89.png,512,512,plane,106,419,130,445
1624,125_10400100363EC000_tile_89.png,512,512,plane,134,5,158,31
1625,125_10400100363EC000_tile_89.png,512,512,plane,151,52,174,79
1626,125_10400100363EC000_tile_89.png,512,512,plane,152,25,174,52
1627,125_10400100363EC000_tile_89.png,512,512,plane,175,452,204,480
1628,125_10400100363EC000_tile_89.png,512,512,plane,184,163,212,194
1629,125_10400100363EC000_tile_89.png,512,512,plane,186,324,214,353
1630,125_10400100363EC000_tile_89.png,512,512,plane,186,195,214,225
1631,118_104001000A341F00_tile_588.png,512,512,plane,41,450,142,512
1632,111_1040010042793C00_tile_367.png,512,512,plane,207,334,233,356
1633,42_10400100055EA300_tile_779.png,512,512,plane,31,428,215,512
1634,42_10400100055EA300_tile_779.png,512,512,plane,303,98,489,238
1635,42_10400100055EA300_tile_779.png,512,512,plane,416,0,511,71
1636,84_10400100460EF400_tile_240.png,512,512,plane,0,166,58,255
1637,84_10400100460EF400_tile_240.png,512,512,plane,300,0,352,32
1638,84_10400100460EF400_tile_240.png,512,512,plane,292,308,400,396
1639,84_10400100460EF400_tile_240.png,512,512,plane,437,0,505,38
1640,71_10400100379F8200_tile_221.png,512,512,plane,422,5,443,25
1641,71_10400100379F8200_tile_221.png,512,512,plane,447,30,472,53
1642,71_10400100379F8200_tile_221.png,512,512,plane,453,0,480,22
1643,23_104001001E51BE00_tile_1262.png,512,512,plane,153,433,339,512
1644,37_104001000EA43C00_tile_359.png,512,512,plane,0,388,37,457
1645,37_104001000EA43C00_tile_359.png,512,512,plane,438,288,512,401
1646,94_104001003DA55300_tile_34.png,512,512,plane,3,223,39,248
1647,94_104001003DA55300_tile_34.png,512,512,plane,4,56,39,81
1648,94_104001003DA55300_tile_34.png,512,512,plane,7,190,46,213
1649,94_104001003DA55300_tile_34.png,512,512,plane,43,110,78,130
1650,94_104001003DA55300_tile_34.png,512,512,plane,48,80,79,98
1651,94_104001003DA55300_tile_34.png,512,512,plane,47,241,83,266
1652,94_104001003DA55300_tile_34.png,512,512,plane,83,130,120,153
1653,94_104001003DA55300_tile_34.png,512,512,plane,88,93,128,122
1654,94_104001003DA55300_tile_34.png,512,512,plane,126,147,167,172
1655,94_104001003DA55300_tile_34.png,512,512,plane,282,54,315,76
1656,106_1040010043890900_tile_132.png,512,512,plane,0,305,62,357
1657,106_1040010043890900_tile_132.png,512,512,plane,17,248,74,284
1658,106_1040010043890900_tile_132.png,512,512,plane,70,187,94,210
1659,57_104001001CBF9900_tile_447.png,512,512,plane,0,228,19,260
1660,57_104001001CBF9900_tile_447.png,512,512,plane,0,343,27,366
1661,71_10400100379F8200_tile_223.png,512,512,plane,2,338,25,360
1662,71_10400100379F8200_tile_223.png,512,512,plane,54,146,78,168
1663,71_10400100379F8200_tile_223.png,512,512,plane,60,282,83,306
1664,71_10400100379F8200_tile_223.png,512,512,plane,170,190,204,225
1665,71_10400100379F8200_tile_223.png,512,512,plane,271,403,302,434
1666,127_1040010022BC3B00_tile_588.png,512,512,plane,0,456,18,494
1667,127_1040010022BC3B00_tile_588.png,512,512,plane,134,458,174,487
1668,66_1040010037570000_tile_83.png,512,512,plane,406,375,458,395
1669,66_1040010037570000_tile_83.png,512,512,plane,418,360,454,380
1670,66_1040010037570000_tile_83.png,512,512,plane,418,391,456,413
1671,66_1040010037570000_tile_83.png,512,512,plane,430,419,469,441
1672,66_1040010037570000_tile_83.png,512,512,plane,430,403,470,423
1673,66_1040010037570000_tile_83.png,512,512,plane,475,434,502,468
1674,66_1040010037570000_tile_83.png,512,512,plane,502,443,512,463
1675,118_104001003C1B4D00_tile_595.png,512,512,plane,192,440,249,489
1676,118_104001003C1B4D00_tile_595.png,512,512,plane,354,474,383,498
1677,118_104001003C1B4D00_tile_595.png,512,512,plane,362,424,406,465
1678,51_104001003D4C9C00_tile_292.png,512,512,plane,242,103,351,211
1679,51_104001003D4C9C00_tile_292.png,512,512,plane,245,0,352,91
1680,51_104001003D4C9C00_tile_292.png,512,512,plane,453,60,512,131
1681,51_104001003D4C9C00_tile_292.png,512,512,plane,462,33,507,66
1682,86_1040010044D30600_tile_110.png,512,512,plane,182,268,251,334
1683,20_10400100119D4500_tile_177.png,512,512,plane,360,330,512,441
1684,102_104001003C774900_tile_35.png,512,512,plane,62,422,100,455
1685,18_1040050010DC4900_tile_3131.png,512,512,plane,0,316,142,455
1686,18_1040050010DC4900_tile_3131.png,512,512,plane,291,407,431,512
1687,57_10400100379F8200_tile_172.png,512,512,plane,329,342,354,362
1688,9_1040010008607D00_tile_95.png,512,512,plane,0,329,15,349
1689,9_1040010008607D00_tile_95.png,512,512,plane,221,272,251,298
1690,9_1040010008607D00_tile_95.png,512,512,plane,256,302,283,321
1691,9_1040010008607D00_tile_95.png,512,512,plane,284,326,311,346
1692,9_1040010008607D00_tile_95.png,512,512,plane,301,230,331,255
1693,9_1040010008607D00_tile_95.png,512,512,plane,333,256,366,278
1694,9_1040010008607D00_tile_95.png,512,512,plane,359,288,389,308
1695,9_1040010008607D00_tile_95.png,512,512,plane,409,249,438,268
1696,9_1040010008607D00_tile_95.png,512,512,plane,450,163,489,191
1697,9_1040010008607D00_tile_95.png,512,512,plane,493,200,511,221
1698,9_1040010008607D00_tile_95.png,512,512,plane,498,174,511,194
1699,86_1040010044D30600_tile_68.png,512,512,plane,251,492,290,512
1700,54_104001003D4C9C00_tile_222.png,512,512,plane,404,64,512,172
1701,96_104001000896F900_tile_1316.png,512,512,plane,197,412,243,437
1702,96_104001000896F900_tile_1316.png,512,512,plane,322,309,378,332
1703,96_104001000896F900_tile_1316.png,512,512,plane,463,231,511,249
1704,96_104001000896F900_tile_1316.png,512,512,plane,487,196,511,214
1705,73_104001004458C500_tile_358.png,512,512,plane,110,137,150,161
1706,73_104001004458C500_tile_358.png,512,512,plane,164,147,223,186
1707,73_104001004458C500_tile_358.png,512,512,plane,246,178,306,217
1708,73_104001004458C500_tile_358.png,512,512,plane,277,55,331,90
1709,73_104001004458C500_tile_358.png,512,512,plane,321,233,362,257
1710,73_104001004458C500_tile_358.png,512,512,plane,344,82,386,107
1711,127_1040010022BC3B00_tile_394.png,512,512,plane,132,188,171,217
1712,24_104001002299DB00_tile_203.png,512,512,plane,294,84,407,180
1713,24_104001002299DB00_tile_203.png,512,512,plane,449,80,512,148
1714,105_1040010032B80C00_tile_66.png,512,512,plane,163,238,199,264
1715,105_1040010032B80C00_tile_66.png,512,512,plane,211,220,251,249
1716,105_1040010032B80C00_tile_66.png,512,512,plane,408,216,451,248
1717,18_1040050010DC4900_tile_2779.png,512,512,plane,395,211,511,335
1718,97_104001003D4C1D00_tile_289.png,512,512,plane,332,299,393,344
1719,45_10400100202A2200_tile_89.png,512,512,plane,0,487,8,507
1720,18_10400100211BDD00_tile_3903.png,512,512,plane,33,322,194,440
1721,20_10400100119D4500_tile_188.png,512,512,plane,47,145,107,186
1722,20_10400100119D4500_tile_188.png,512,512,plane,237,289,305,342
1723,20_10400100119D4500_tile_188.png,512,512,plane,276,438,350,472
1724,20_10400100119D4500_tile_188.png,512,512,plane,386,451,445,482
1725,127_1040010022BC3B00_tile_617.png,512,512,plane,388,0,512,82
1726,54_10400100061AF700_tile_496.png,512,512,plane,12,372,116,467
1727,54_10400100061AF700_tile_496.png,512,512,plane,145,333,244,464
1728,54_10400100061AF700_tile_496.png,512,512,plane,284,319,418,459
1729,54_10400100061AF700_tile_496.png,512,512,plane,455,80,512,188
1730,65_104001003CC8C700_tile_85.png,512,512,plane,65,213,84,233
1731,18_10400100211BDD00_tile_2665.png,512,512,plane,0,0,238,162
1732,18_10400100211BDD00_tile_2665.png,512,512,plane,306,0,512,83
1733,97_104001003823A400_tile_148.png,512,512,plane,29,2,114,92
1734,97_104001003823A400_tile_148.png,512,512,plane,130,434,212,490
1735,113_1040010006ABC200_tile_69.png,512,512,plane,27,343,62,369
1736,113_1040010006ABC200_tile_69.png,512,512,plane,43,364,78,388
1737,113_1040010006ABC200_tile_69.png,512,512,plane,65,348,101,371
1738,113_1040010006ABC200_tile_69.png,512,512,plane,80,367,110,390
1739,113_1040010006ABC200_tile_69.png,512,512,plane,103,352,134,375
1740,113_1040010006ABC200_tile_69.png,512,512,plane,114,374,147,398
1741,113_1040010006ABC200_tile_69.png,512,512,plane,152,379,182,403
1742,113_1040010006ABC200_tile_69.png,512,512,plane,175,361,207,382
1743,113_1040010006ABC200_tile_69.png,512,512,plane,189,380,218,405
1744,113_1040010006ABC200_tile_69.png,512,512,plane,209,367,243,388
1745,113_1040010006ABC200_tile_69.png,512,512,plane,246,372,279,394
1746,113_1040010006ABC200_tile_69.png,512,512,plane,259,391,292,416
1747,113_1040010006ABC200_tile_69.png,512,512,plane,280,376,314,399
1748,113_1040010006ABC200_tile_69.png,512,512,plane,295,396,326,418
1749,113_1040010006ABC200_tile_69.png,512,512,plane,318,378,352,399
1750,88_1040010019A43D00_tile_235.png,512,512,plane,171,492,219,512
1751,88_1040010019A43D00_tile_235.png,512,512,plane,294,426,343,449
1752,88_1040010019A43D00_tile_235.png,512,512,plane,364,392,411,416
1753,88_1040010019A43D00_tile_235.png,512,512,plane,427,365,467,385
1754,88_1040010019A43D00_tile_235.png,512,512,plane,483,331,512,356
1755,125_10400100363EC000_tile_68.png,512,512,plane,320,477,341,501
1756,125_10400100363EC000_tile_68.png,512,512,plane,351,408,382,434
1757,125_10400100363EC000_tile_68.png,512,512,plane,450,407,481,438
1758,84_10400100290F5300_tile_240.png,512,512,plane,0,38,26,127
1759,84_10400100290F5300_tile_240.png,512,512,plane,275,0,333,26
1760,84_10400100290F5300_tile_240.png,512,512,plane,254,297,378,388
1761,84_10400100290F5300_tile_240.png,512,512,plane,276,168,384,254
1762,84_10400100290F5300_tile_240.png,512,512,plane,418,0,482,35
1763,23_104001001E51BE00_tile_2918.png,512,512,plane,15,0,153,94
1764,23_104001002E8B7900_tile_1285.png,512,512,plane,388,0,512,77
1765,23_104001002E8B7900_tile_1285.png,512,512,plane,471,105,512,228
1766,66_1040010037570000_tile_64.png,512,512,plane,158,474,193,502
1767,66_1040010037570000_tile_64.png,512,512,plane,279,14,308,37
1768,66_1040010037570000_tile_64.png,512,512,plane,288,0,314,23
1769,66_1040010037570000_tile_64.png,512,512,plane,310,0,335,19
1770,66_1040010037570000_tile_64.png,512,512,plane,378,104,463,159
1771,97_104001003D4C1D00_tile_219.png,512,512,plane,74,0,106,6
1772,125_10400100363EC000_tile_412.png,512,512,plane,169,148,201,166
1773,125_10400100363EC000_tile_412.png,512,512,plane,211,146,246,164
1774,125_10400100363EC000_tile_412.png,512,512,plane,254,142,289,163
1775,125_10400100363EC000_tile_412.png,512,512,plane,297,144,334,161
1776,125_10400100363EC000_tile_412.png,512,512,plane,342,142,378,158
1777,125_10400100363EC000_tile_412.png,512,512,plane,386,140,423,157
1778,113_1040010006ABC200_tile_118.png,512,512,plane,0,172,23,195
1779,113_1040010006ABC200_tile_118.png,512,512,plane,27,175,60,199
1780,113_1040010006ABC200_tile_118.png,512,512,plane,63,179,101,205
1781,113_10400100290F5300_tile_82.png,512,512,plane,25,77,66,118
1782,113_10400100290F5300_tile_82.png,512,512,plane,296,37,326,72
1783,113_10400100290F5300_tile_82.png,512,512,plane,297,76,328,112
1784,113_10400100290F5300_tile_82.png,512,512,plane,345,89,370,111
1785,113_10400100290F5300_tile_82.png,512,512,plane,370,66,397,89
1786,113_10400100290F5300_tile_82.png,512,512,plane,409,80,431,106
1787,18_10400100211BDD00_tile_4371.png,512,512,plane,0,22,185,188
1788,18_10400100211BDD00_tile_4371.png,512,512,plane,235,462,343,512
1789,18_10400100211BDD00_tile_4371.png,512,512,plane,282,0,512,97
1790,128_104001004215BF00_tile_1387.png,512,512,plane,458,15,502,57
1791,128_104001004215BF00_tile_1387.png,512,512,plane,468,228,512,272
1792,44_1040010048739B00_tile_55.png,512,512,plane,302,178,328,209
